"ASV_hash","Station_10","Station_11","Station_12","Station_13","Station_14","Station_15","Station_16","Station_17","Station_18","Station_19","Station_2","Station_20","Station_21","Station_22","Station_23","Station_24","Station_25","Station_26","Station_27","Station_28","Station_29","Station_3","Station_30","Station_4","Station_5","Station_6","Station_8","Station_9"
"1df00bff71303dc4135003594ff1befe",0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e11c6c38172aa5802e84152f89011bc",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e23e9b5019cc41ba2f648e7bfa9dea3",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f2c775b8f4b068041f1f97aeb8da44a",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f91eaa94e1fe327360ad8c4e4c0bebe",0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1fc52eec5ae39273d6a48d13098515f2",0,0,0,0,0,0,0,0,0,0,0,155.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024971e31f279418e0511583c470022",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209289c9020ca7e1155626bc37585809",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"20958c99cbc59cfb3772a81d5c7e7835",0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20cb19ba82d5776c0327ac91580f3fbd",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212dbf4c7d5ad96ed75d3444cd46c027",0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213883ec5bdbd26b51212bdb7cc0924f",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0
"217bf909f399ebc208e2fbc6c94bf44c",0,0,0,0,0,0,0,0,0,0,0,14,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21d426777febd100cede36a1e533c640",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226b0b4d89bd514514b3b302b228b512",0,0,0,0,0,0,0,0,0,0,0,76.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2319c2234a244e106f54e8ae0bcad29e",0,0,0,0,0,0,0,0,0,0,0,33,258.5,274,48.5,197.5,0,263,465.5,594,658,208,516,91,428,0,11,0
"23479bd25ffa9883ddd9d1e0e1ffe785",0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368da8aa57c280202e67e92e9d1f2d7",0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23a635af180a46a055d3cf91750f3e0d",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23b552b6e5288204d0c97dfa7f1e3733",0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23e234dadc5a55e718f882a758bf432f",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25b1587f9d2ce6a2f046e92cd496599d",0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267214ea69104307cac82ca76c11fd53",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26843fe1f76856fed409e7fb309596ec",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268a2922e999bf05583ec3ee74f4c178",0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"270d6094c9207d107c9de239f075b95a",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27dc04b33a0653857a4cb0a9d5a0119b",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283b2082e0983a67ca5c9e9e2421dd7c",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28525ddbd026dd45b9bb6b0f20d149c5",0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286286c2df8825d6eca23a576a08f696",0,0,0,0,0,0,0,0,0,0,0,15,46.5,55,37,29,0,47.5,0,0,0,0,0,0,43,0,0,0
"28a0d3490d978c55c29d0025261ec402",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2929df4b259c757a2a065845c2cc129c",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292af12b9912f065627f54986218e392",0,0,0,0,0,0,0,0,0,0,0,80,87.5,211.5,110,102,101,183.5,87.5,102,114.5,0,54,44,83.5,0,0,0
"2934177ec474304b3de469b0fdf14565",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293ad5224660c6aab0b6bde10f4997cd",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298175ed9a1df5d2611d6f2854f30d1c",0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29837585edd1e1fbbc5f9603b174366a",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299c19fe9521efc102e934c403ba4491",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29acea99fbcb3b83067e01385c7b4149",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29bfbff788234dfa8d409b7e95a73384",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2a28739b3218cdd4c006bd5c39ceb124",0,0,0,0,0,0,0,0,0,0,0,19,0,0,43.5,0,0,0,0,40,70.5,0,52,309,0,0,1352,7
"2a50facee2ef37219dbed10928dfcd85",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b0175af551fe747f5c5f77e807d879f",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2bb3498fd55a11493df38533457ad87e",0,0,0,0,0,0,0,0,0,0,0,11,0,11.5,0,28,0,37.5,41,26,0,0,0,0,12.5,0,0,0
"2bc8298728c6bc661bbe29630336b9ef",0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c4d40b5644e501e99f79c03ddceb204",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c4ec3eddb457b7e394c5f10a24921bb",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c83e794ec0babc2067504df711a2f1a",0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c8fe290bed61c6a8b00d85da161fcea",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d803853a01a46c47ffa72ce20c00539",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2de5d2fe86a522e644c831a5d13be5c6",0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e28459ea8612bd602c735cbd6e2e938",0,0,0,0,0,0,0,0,0,0,0,20,15,0,11,21.5,0,26,73,91,178.5,28,182,124,34.5,0,127,0
"2ef2da955181020bf7389eb78483651f",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
"2fff5fd32fb0d8315d2a76ad77e37158",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30014a5c8e66e04af065f1bc55b833c6",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306499c141d8af9b03442119cf11b643",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"307fa0a75f0a43ccbb3b447e51c945cc",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30ff5206230b352bfdbae4a9f51b9ee4",0,0,0,0,0,0,0,0,0,0,0,19.5,8.5,0,0,12,0,0,0,0,15,0,0,0,0,0,0,0
"3112d6d6671e1d33cf27ce3f668a3247",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311a8b09c93cc38aa921ade368fdf0ba",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"316a066011a4bbb89645fdfc55ec8ccf",0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"31aa3f43c8db65d61f276d98f4701073",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31dccf5b4b792384916b2d0391ae91ec",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3236eb1d342cf1789e856666e0f26f2c",0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32921e223f3454734960fc7d4b350006",0,0,0,0,0,0,0,0,0,0,0,16,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32e0fbca5a16b01f9668a7e3310b1036",0,0,0,0,0,0,0,0,0,0,0,59,27.5,31,13,6,0,20.5,1,0,1.5,0,1.5,8,6,0,2,0
"330d7d863608c851073aeddddbf73d88",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3321ad5652ec944aba03c4f0436c3efd",0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,43.5,0,21.5,0,0,0,0,0,0,0,0,0,0
"338bd8bfe9915a4a15a0bbb1f2f19764",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339002de178a581a177f403c4902bc8c",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341dd0c4cc651734094dba4306ef8735",0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34498d6e67495fdec353adc869bc7951",0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34fb04bc087e0bc66865d72aaab743fc",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35427ee3c550d5b11384578617b3e9a3",0,0,0,0,0,0,0,0,0,0,0,24,30.5,49.5,26,88,24,76,58.5,47.5,73.5,29,33.5,0,38.5,0,15,0
"354cd22aa412ec38912f58e3e9df9170",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357c5adafbfeb398df23f29f986460c6",0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357d00f64f425ef40f29116cde45c0ce",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360d39da6afcdcb6a924fadf1ed3a9f5",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,67,0,13,0,0,0,0,0
"365bd1885597a8f23ec5c3226dd71d6f",0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36bc1b8ba9e1b30680342c3c7ef8229e",0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36c303f31d0288aaaa43c9d8ecc5f075",0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ce5145dadc9e809412da9aabb16740",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37a912cc310f535f84fa1a8f77ef8966",0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3832e24de2f9005d30fd2687cf4c9784",0,0,0,0,0,0,0,0,0,0,0,24,28,1,15,0,18,0,13,0,23.5,25.5,12,0,22.5,0,0,0
"386aabc86e2eccfa9d9b9286dfb23b0b",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38bc979f6fec2af32d6a7164ec6e01ab",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38e6143a6519d15637cde7eea8f9efe1",0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,56.5,0,0,0,0
"39da55e30b41045fcfd1e1af9771ae1b",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3a408e6687a22399a6cb41542a5b1fa6",0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"3ae353a1dbb78241b6cb18d9d6a6d1a4",0,0,0,0,0,0,0,0,0,0,0,123,0,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3af7855b4a4eb9367d627c6ffa7d3d69",0,0,0,0,0,0,0,0,0,0,0,29,40.5,0,7,6,0,0,9.5,78,87.5,15,13.5,0,0,0,0,0
"3bfe478add8f38d3945f2f2fc7644215",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,28,0
"3c9223c6005c5ac3dc6dc00e499e403f",0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3.5,0,23,27.5,0,56,22,9,0,0,0
"3cce4335f6641d21926d1f9ae86d1ca6",0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3dcedf982380729bee4720f49fa1b061",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3dcfbaea4a4ccb0c2c17674562a6c149",0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,5,0,11.5,0,0,18,0,28.5,0,9.33333333333333,0,0,0
"3df1a093fde81ad4f64ec0ee36747fdb",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3df60fa958142628bd12a3c0e62c5e02",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e783e9fceba2e1a7430b8d6f1c878cf",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ec2c39a2ac6c3fe678a7663d8dbfdae",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ee012fb072b3cd0e692cee52bab6fb2",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f279885414aa7192b698547c337f9d8",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f9d71d129cfca02b8c0485a6048a018",0,0,0,0,0,0,0,0,0,0,0,29,47.5,98,25,77.5,0,76.5,47,109.5,169.5,40.5,141,239.5,63,0,167,0
"409bd002e259dc0c4f06e4c91a6d0077",0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"40fb142ef2ad22c56901419b17dbe5f0",0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4116a7c7d9d56f72940f5cbad9a5e47b",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4144731a32489b5ceaf5778a0f31abc2",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4196c6dd88ce4cb28bc0a6d398f52a3f",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4224a2c3ff1f1ee4a0ac7d141dc1dcd4",0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4270aaeb7819bb35ff4d8488ce75937b",0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42accddc17d99b43a4565ba0c901bcae",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43178d27fc6ba19b08eb1918ca60be75",0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4345102bc115e56c33cb1ea5872a8f5d",0,0,0,0,0,0,0,0,0,0,0,44,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43550306f8f8dce0683013d8a9f4d62d",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439b89795680b76cfeb390e2af64332c",0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44059d0d6a2622abad88dead7335f5f7",0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443b8273e46b59d86c1c47e438887889",0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444d71990d5f28a9bddaddacd3988164",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"44c26e61c891526c4394461be2b9f327",0,0,0,0,0,0,0,0,0,0,0,72,0,80,72.5,0,0,89.5,58,57.5,0,0,27,0,56,0,0,0
"4509db2c239a39c44745aa3d04eabc9c",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462fc1bae704035a5a0bd06760e28cad",0,0,0,0,0,0,0,0,0,0,0,15.5,0,18,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"466bbe496acb6e5aad861358fd79cb09",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46f6f58f5f8dfd7a814733f9a656a061",0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46f9d77d6cbf87393b0f3c680c89f4c4",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"47112d8b95ee25331dda1162fdd33154",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4725f06791ccf9271f481a82488b7142",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47354a04656d6fee747a2f85d92da6ba",0,0,0,0,0,0,0,0,0,0,0,147.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4784ab8b8b1215c3189c7781f3a78d4d",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47ba2055f35b1df26adb01760d8753dc",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,4,0,0,4.5,0,0,0,0,0,0,0
"47cd73ebb3750c7680a369a091c12095",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4850673950856000534f38dac6c0c4bb",0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4874524671a4b2ec6a047d810003d39e",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48a829a78934298e782bb7c813c6c7d9",0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49bd4636cf4219758ad3319fdadef7b1",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49f476f977d84be640ab5f347bb7c8be",0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a25ced18bc8445a5d4716cd579a3d11",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a3fe3e1dc6195b680521b5abb945020",0,0,0,0,0,0,0,0,0,0,0,134.5,131,196,118,66,0,38,0,0,0,0,0,0,0,0,0,0
"4a74aade673d81965fcba2aec248b98f",0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4be656f90b1a98c82312e6ca394b6e9c",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c15669921ba3e72a16461039c0d9a07",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4d49cd019669697a134f5a57e46dc3a5",0,0,0,0,0,0,0,0,0,0,0,39,30.5,116.5,0,130,0,148,44,109.5,109,0,0,0,91.5,0,0,0
"4de091b3eee8ed589fa44fc39a3db655",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e1d1120c1000d1fd99a0fe034dad39c",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e70ca16418c844f942a626e77ee1955",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e9d7bb565a95a346a510255746dd50d",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4eaa2ab6f7b31a3b8e0f37f3e20c7549",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ed367487dc2f70960f8be64917f3069",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ff24d12987d3a8ddf92e864a09aacc3",0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ffa74f89042197265a1d06f3d81f17c",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5194fde9c257ab610f2f70df732f3dc7",0,0,0,0,0,0,0,0,0,0,0,20,0,67,23.5,52.5,0,55.5,0,35.5,0,0,0,30,0,0,0,0
"5232deb5814d2ced4484853acca3c10c",0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527651a1e9b9b735d6063980a8946d43",0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52827f502b7edfaca0f63ea08bbb82e4",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52ce5b074e37239d3c079b221130f58b",0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52eeb363ebf6944935cb5c2475bcc259",0,0,0,0,0,0,0,0,0,0,0,46,60,0,76.5,38,0,143.5,0,0,0,0,0,0,128,0,0,0
"534800fe7690d6f5d16c2438b3f8f52a",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5361cad397f236d179c56e8e65ad36a8",0,0,0,0,0,0,0,0,0,0,0,137,0,94.5,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"5393e74065c8c4e25d02abc41bd083d5",0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5418f5e845ff70d2d812c3cdbed490a3",0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5437bffaebcc66aba93de985152d9c07",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545a0e2350441f5194ae0860b7c48ab4",0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547cbf38b21756940a72f3de5fd614cf",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565cf771989e654407ee998e26e56d5c",0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56846bc5c3bab6ef7a8a36762463e0cb",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568c80fe68fda041610dc2b302ed314b",0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56a9f2910c54a186d7c89223d3d7ea39",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5702cfdb9836ff6a94e862dd58d7b339",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57691f63511f1ff85526414d7673ac09",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57d6e99ccbac3ad696e8d5f24bf9cd8e",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582902bfe7acdc9fed7ffb02c0a3ef83",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"5947a884edea5f5c782d023bdb587f6c",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59d4ce004e83d4f3c73e09b0bf08fbdf",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a1dc3209de85f4a40d4a94016f4be56",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
