"ASV_hash","Station_1","Station_12","Station_14","Station_2","Station_20","Station_22","Station_24","Station_25","Station_27","Station_3","Station_30","Station_33","Station_35","Station_38","Station_4","Station_9"
"6c659a6915c6fa39c947ad788e7847ab",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"6d851d6a8d80f4f684b93dfd7dfb511e",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"6e18ac1eaa53e0de0059204791fa25b9",0,0,0,22,0,0,0,0,0,0,0,0,0,0,13,0
"6f487d805d7bb0450f58504099062e62",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"6f4a397b94553b57c0b90ab5c6595217",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"6f4d85b8169bbaa3098bc0411668465b",0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
"6f68746ad7a9dafd081cd6735a8f9775",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"6fc349c12af9a0b375a698280627ffbe",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"700af82f9f7bd3b41b1347c18eaa1b61",0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
"7052d117d072e7b13d5af2287cd5455c",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
"71b77691f3b75789ab5e78ce8c5cd109",0,0,0,17,0,0,3,9,7,0,3,0,0,0,6,5
"71ce4262e488ec93d6514c2052240954",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
"72026b493ffd31435bb3bb95c5647ffb",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"733abc08cb10621efda9bc97d8bac149",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"74335bbccd7dcd90345b1b3c207ee91a",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"744bb3bc00dcd27e0a2e6c76f3573a59",0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"74fe9ef879e5058c9da71011e380fb41",0,0,0,19,0,0,14,0,10,0,0,0,0,0,0,0
"758f1de1502c6b44d9f94be04ff91d2c",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,17
"75d8cb1dde14ff14e06a830abdd247e2",0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0
"75e69ac35f8b5786cf860f3f0be74929",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"7606383add5e2cb72893f1ce43dcd82d",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"771048a5c6a9deda67f9adb891180d26",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"77478b6b69b7e5aea9e0feed8da9da35",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"7765cc172a1d6e3b70774a039b14181b",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"77c0f66fafeb84b57720faab99e1b317",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"77ca8f8afa5d1a7776f8282bbefea591",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"7a27a823189d6e3ea1115e6da6addd90",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"7a799205da253c4ea4d0fd54f05674a2",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"7a98ea55d49ceffb12aa43f4a6a8252a",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
"7b3e5c9947d9a3d8b1ca0cc01760d3f4",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"7c71dd71c85f2b26a44d74adcaf792c7",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"7c8cb77c32945c833694062565a0eb6f",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"7d69ecf7c4e916a59c80f4c0b62277b9",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"7e0ab2733a91400f93951bc1bc7fcb30",0,0,0,11,0,0,0,0,0,0,0,4,0,0,2,3
"7eeae3711e36007fe9a31a5d3e337d66",0,0,0,44,11,0,0,0,16,0,0,0,0,0,0,0
"7f95662d9e03798cca8549f1fcfb6b69",0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"7fa195248fab451abeb51eddf202bece",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
"803f0951c4dd8cbd0c24ae8082399655",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"8085910eda764f4efd137cc6c63f7cb3",0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
"812cc6277813240292b6d567b89fd59a",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"813f30dee34ef9bd2d8f681d2e479c1b",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
"817c4d9281567902365cb6ce90c2a24f",0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0
"818b0c4933b61a22adaede9c2b6581f1",0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"829e208be2e3563c3e34501da5380ffa",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"82b788950af66d18407fa9aa115df18f",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"82f267bca7d16e5f91e65a2e69332737",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"83350b91d4d73012413072e2f27795cb",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"83d46ca19e23aba21571da338d6519e3",0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0
"844e885a379144e8de2e93ee60655646",0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
"844fcfc9ba9802378a18f1b509d540bb",0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"84a8f996b87825aa137cde9af890f9b6",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"84d91c9d3ce0baab5be94160f41573aa",0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
"86efdfd52d76d7321723442defa79683",0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
"87084ee0456804c29f152804576e375c",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"874f68e0f8ca56c99e556c882f7c8831",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"87b396483aea8bf1adc024e6ca992029",0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"884a1247b9b3d380a41a7a204716a460",0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"884ce8839c7696fcae34d6b49dccf807",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"885b298c3e63b9acdbeb20905c8346f8",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"8b1362aa35c161f8a1ae43206a0b31be",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"8b50652a0bfb4bee2e23bb51bf97f672",0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
"8b5764ecf997b1015c6cf447e21ad09a",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"8b921f6f35d40420190771a4a90d7e6a",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"8be441bcd2f9db6ed46895e603839f6e",0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0
"8c2096c279424bb2d76701d354caeb34",0,0,0,28,20,0,55,28,20,0,45,31,36,40,0,0
"8c20e36226becbaf9e6ce32a4e577740",0,0,0,10,0,0,7,0,0,0,4,1,0,3,0,24
"8d5da5ec856fd71dafb1aae9020544c0",0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,0
"8f18ff243892b2ea89cbffed8540b42a",0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0
"8f62fc30f4434d2239877e8cc80fb496",0,0,0,17,0,0,0,0,0,0,0,0,47,17,6,0
"8f9b48e8735052497a39c46c84bab598",0,0,0,89,0,0,0,0,0,50,0,0,0,0,0,0
"8fdf7f8a9cef31500427958bd257b4b0",0,0,0,31,0,0,0,0,0,9,0,0,0,0,0,0
"906e365bc7ddcfa20c18131e04de7158",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"9088bdd80ec69a39e25201b0ffc5c82a",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"90d54f0326560d4755a214cc0e73b06e",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"91011b39ef2098ea2871665f955556b8",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"912938acf0a5598f4e419243fdf34975",0,0,0,23,0,37,0,0,7,5,19,9,0,3,11,0
"912dc151e3ecdf57069e8103e82ca984",0,0,0,253,0,0,0,0,0,0,0,0,0,0,130,0
"9135a2f90900a8a1d61090c8ba7e8222",0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"924fe22cdea5e93bee9e8833edc26917",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"928a1374dd6be8b1e734a25b218e8bb7",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"92f0dae509f4ebffb7f01ebf2c759161",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"93f178a72eea5198a7d679b5c07cfd6a",0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0
"93f72a4a3dc7e00badf3d9f2a7d96d86",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"942d309ae6ee3fa69cbcda0153569547",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"9503d1d30c2825aeeffee8cd7fff7217",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"95b95d56ccb7282becee14f5fa4cd969",0,0,0,30,0,16,44,0,0,0,27,28,0,36,0,3
"95d489aec0612d5daa31c3f24466bca6",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"9613862b93e09bdea9415c3c439d630d",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"9644430818f1176fa341a6fc01a039c2",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"966fbd5da881f3cf74668552f2d642c1",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"969290b83ee71f2e1918fccec0520a85",0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"975047ecfca79c90e353946b459c0059",0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,55
"97607a7540e709141684b68f7a0d83d3",0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"9828955991fdae690299ef5d557ca5a5",0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
"990e7ab2ce8bf2e0c1f12edfdd26e944",0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"991fdbb724c8dab92a8132bbd4ebf107",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"998029e58241e6de5f1cdec2dd0b12f3",0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"9abf44c069372cf886e8f94d16e3f023",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"9ae44b4802819f8a4700acb873a10a78",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"9aec553e7d6d1c800078f9717bc1087f",0,0,0,13,0,0,0,9,0,0,0,0,0,0,30,0
"9af51e50b247ed4b6a2e5fbeb0c2277f",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"9b1e497028dd0f2de60ba3968d5ac86a",0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0
"9b3ba6b52ef04f96062cf54285479b7c",0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
"9b5292710703768daee32d3b08186195",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"9ba4160bfb35b370952ec4264ffd75b4",0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
"9c25b31c052ac75528244956edfda9ca",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"9cacc34af67c6f5e482caa2a8248fedd",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"9cc25e72988c66b1b6fd978bc77b7a4a",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"9d32f3c039a0daab2e1ff1d06a88ed31",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"9d4a8d266e3281b097a958e6ad76da55",0,0,0,1,0,0,0,0,3,22,6,0,8,0,6,12
"9d9ef244dea95c2350f483ca7a6575ab",0,0,0,19,0,0,0,0,0,8,0,0,0,0,0,0
"9f7936936c05f1ba2025ee561a157fa2",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"9f8676edea9abe813ca9f90033fe35cb",0,0,0,16,0,0,21,0,12,0,0,0,0,0,7,5
"a09e86b11841a4db0fb620b16c57dd83",0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
"a0a8d2afa387ef93876462dce33126a1",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"a10e3de502fdb9ca8687a327d0094836",0,0,0,58,0,0,0,0,0,43,0,0,0,0,53,0
"a19e915d64b2fd165a383896007c7be0",0,0,0,6,0,0,0,0,7,0,0,0,0,0,6,0
"a1a3a8b0ac9b46884f2c1025e4b9b7c7",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"a1d2d7e6390fd885bfa58389cc92193d",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"a1e6c7e766057cca3ebdd3f53c246b64",0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
"a2289fa9f84dc326d014c39dd037fceb",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
"a247bb1984273bf7cceedaa61c22411e",0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0
"a2b77f173d66bcc177e818ac86ba4afb",0,0,0,103,0,0,0,0,0,0,0,0,0,0,15,0
"a2c9f0a0d5c8619648f227239058eaef",0,0,0,31,0,23,60,0,0,0,0,0,59,111,0,0
"a31cb6e3925c9862460bccf371bf5bed",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"a4004b8966181e82308c543165b2855a",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"a404c46cad02af65928fd89fd29d1aec",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"a426afa4b7a6b6ad6a64b490c34f6aa4",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"a51a544dbfa85101f99a0a471f1a3739",0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0
"a6cc97553fe858fe46b2d867fa932cb6",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"a726fcdb65ce07bed75be4d1b4d554d1",0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
"a8e744196cb13ec093e75f7ce83c096b",0,0,0,13,0,0,0,0,11,0,0,12,0,0,0,0
"a9173b1804b97d9bcedd6e6764adbad6",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"a98a63c873d18af55fc57626bb6d64af",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"aa09f24b193c7a1724e8bde83eb4a024",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"aa782aa41ab227774a2014dcc5c24fd7",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"ab4dd66bdddc9ad9cc61fb73049b0988",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"ab8f8136fcdee6cdacd9c13d7d7e88e5",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"ac863ad4e273dee1ee0b05753557f42d",0,0,0,13,0,25,78,48,0,0,42,49,61,37,0,0
"ace6708db81edbca81538f31bb7d175f",0,0,0,11,0,0,19,0,0,0,25,0,7,18,0,0
"adff0fa56826fb8a176f3f2e156870bb",0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
"ae4e4687524584eee4b5bd76979a707e",0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0
"af05bbc5d0322d019d1dd8600b489ad6",0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,11
"afcb91d7459b68d04072b4b3aaecb2d2",0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"afdddcac496d0ec2b66fc9438547fc38",0,0,0,29,0,0,0,0,0,0,0,0,0,11,0,0
"b02c1634574c9c58a9a9740304850e04",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"b03d95bf3dacbfc6288d98041f94e022",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"b11b9f09253c3888c7c7662983a0e44d",0,0,0,49,0,0,0,0,7,0,0,15,0,11,0,0
"b19cc4060e01020f416b3f715c43e19d",0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"b21171e75d1a412526b7d059d31de52d",0,0,0,27,0,0,0,0,0,26,0,0,0,0,0,0
"b24dc4097fd589c7bf45716e8b4b8e46",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"b2c9faa4436a457d5f037ec9305e6d1e",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"b2fb00a6ec595e91b291e26c028fcf5a",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"b3392c973f84d3492b74af601fb50b74",0,0,0,39,0,0,0,0,0,20,0,0,0,0,30,18
"b35816e5516bcbe88911e2f405de619f",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"b360801901aa027b0a8f4d03d20c7d2c",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"b4651e59603eeca3975dfde44a82b068",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"b4d26704b526a45eef41e7f216c2d635",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"b638bd65977cc38199dc44254e508319",0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"b6ec7bd32539f04c8fdcfbe49086e0c4",0,0,0,31,0,0,24,0,0,0,19,0,0,24,0,31
"b6f4a605d5092cecd764c75e3f5dbbea",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"b73ca1373ab06d614822688d515f8812",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"b76b87ced6385f8345c4bf13cc43dc07",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"b97c288e0f3dc28927f05d5b22a349d0",0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
"b9956a94e9d21ed6428c75e1e176840b",0,0,0,113,0,0,0,0,0,0,0,0,0,0,20,0
"ba1bfbe6a7a655b67bfe582252bf018b",0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0
"ba71a79aebe80af7b625547c47756fa5",0,0,0,9,0,0,0,0,0,0,0,0,0,7,13,0
"ba8cad8b1acae83178c67b1c8add334f",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"bb84e09d82d9646c96057c226910746b",0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
"bbbc2122bce61647f9db7d965424ae48",0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
"bbc1f5fef8a4676324f64df313b1be69",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"bc935b3820f467b3e72f51158b6591be",0,0,0,5,0,0,0,0,0,41,0,27,0,1,7,0
"bd817a444e5c803f270d06503657a71a",0,0,0,23,0,0,4,0,0,3,0,0,0,7,0,0
"bdf82f9fd4082457bbaf0812aa01367c",0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
"be71758e71eb8491962d3882bfc95911",0,0,0,39,0,6,0,0,0,0,0,31,0,0,0,0
"be8eca0be350d3bd2bd5089ffeac4948",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"beee2f59e49b724aba02d63ad3ec526e",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
"c0b03d04ae02105bbd86810295407ac3",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"c16832d95923874b7ea6f23264e1a22f",0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0
"c22a8729ccf823300489a655f9e1a1df",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"c39ad3d68ddd1dff4d13ac91707c8ecc",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"c3d3175336c5b544d3e7112ffa77efe1",0,0,0,40,0,0,9,0,0,0,17,0,0,17,9,33
"c4af075ce31e13ef94e891f3ac731475",0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,6
"c5eca975aebbc90e4f0b2abca0869ec9",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"c6409b729b2ee55f0d0664d0fbfa44fd",0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0
"c641a1a3686dae2d4c43170613ade725",0,0,0,27,0,0,0,0,0,0,0,0,0,0,34,0
"c66267de4f063cf8ada9adc032754bbf",0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,0
"c694d5a4afd7af599be1953eb2217c00",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"c6a232f8b1ffead1e88d0a4d0250a4e5",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"c6f7fb8f88247de34d460875f05aee45",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"c74e331acd62011e2bc6cc8ee140bf46",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"c769b0fd318d19b28407ba157b49d5c5",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"c79f03fe2f7ad35b26d6af6dba287376",0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"c8936a8c6a3cc42575e3ecee859fce99",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"c8df980b8f4d6e0714ca996423bf21ea",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
"c92f87f05d3601ccf0c7cc17245f9cbc",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"c937b5080d0c3985d2e9b1e49d5da43d",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"c94d227de26cd8171a15db39723a21e9",0,0,0,57,0,0,0,23,21,0,0,0,0,19,0,0
"c9a25610b51f37c2b4600a14f6dd7352",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"cad6bc1ec05608566ffb3f42ab9d22f4",0,0,0,65,0,0,0,0,0,0,0,0,0,0,18,0
"ccc887c60dd0d2c2ece9620ccc967ba2",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"cccdcdadfd78380978a8dc269f6054bf",0,0,0,27,0,0,0,0,0,0,0,0,0,0,15,0
"cdbc28c94f9f7012747f3406c56fc73f",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
"ce42da465d4daa7ea4c6ce76efb22dd6",0,0,0,14,0,0,0,0,0,0,0,0,4,0,11,10
"ce4f3ba0d36475732d1f660f470467e6",0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
"ce65ba5f8f60c31837776b34f32931ac",0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
"cf3aec1d084f340169fc60a95ea9deb0",0,0,0,5,0,0,0,0,0,0,0,0,0,9,5,0
"cfa100901762ef48e3df7fa7441ed30a",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"d0032347d10af96e15f1998c7baac7f8",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"d1993c4829407c4746447506673d8368",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"d1d6395fce14fb0079c4d9f0ceb49f77",0,0,0,72,0,0,31,0,0,0,0,0,0,0,0,0
"d2b5b5e8af4e27274a38e6f65fc2d8b0",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"d429968b3847ca045da6c68b01b68d1f",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"d42de5834259301101d16dbac708873c",0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,0
"d4308a283a943b3626f43784eb441fa2",0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
"d440e0d9cd3b49df925c1394cd60ac65",0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0
"d45c378769d3c0167987f1865dbe55d5",0,0,0,108,0,0,0,0,0,0,0,0,0,74,0,130
"d4a48bf08e4162c2fc914a0d6c38736c",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"d5954a0b84ab1b2492f8c25cf07dd93e",0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
"d65f5e170dfa413b95350a19749368db",0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"d6adc18159d6af086ed079aa6e821c44",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
"d6ae594a1e7ad90c633e41d01480f45a",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"d6b7487063df682b3a1d95e0bc272404",0,0,0,39,0,0,0,0,0,0,0,0,0,0,21,0
"d7144527ac9c46193c7539625ccd49c2",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"d71b07ea23da51ca1e21073b24025ff4",0,0,0,7,0,0,77,44,57,0,28,73,50,62,0,0
"d72c9640d6ff50840e7641a883877256",0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
"d84243ac5a7dacdd3320cfbea788e46e",0,0,0,40,0,0,19,0,0,0,0,11,0,0,0,0
"d8e1880e05fe4148e2e5dfc63c5b44be",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"d934f520d46bae7870b7dcb33da35edb",0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
"d93a198e9c7e437bab5431b9c00aaa83",0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"da17db2491e58cb05784aaba051934f2",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"dbe8c98323d6ff4fb99ddb951077f957",0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0
"dbf9017ff796619d0d579d4a8216ad13",0,0,0,82,0,0,0,0,0,0,0,0,0,0,12,0
"dc8bf62a6ffad505dbaf1b5d31820e3a",0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0
"dd5613cb4eee231490d94cb6db4b0a3d",0,0,0,51,0,0,0,0,0,49,0,0,0,0,90,48
"df1736fbb5d6438252c046af57c62ccd",0,0,0,50,0,0,0,0,0,12,0,0,0,0,19,0
"df4c64d202f196b2ef229469dbb6184a",0,0,0,1,0,0,0,0,0,3,6,3,0,0,0,2
"e10d8b1fc04da79e3cee26ae637487f8",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"e13e964e04c03694e1fc5fffd1e39962",0,0,0,30,0,0,0,0,0,0,0,0,0,0,14,26
"e16f9a83051baeec12132c602117d95e",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12
"e2b8da189445292f9ccdc84759a8fd43",0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
"e358986f27243521c4a85c1f3a93af38",0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"e3e0f8c9d27e329c13af76b541b63691",0,0,0,28,0,0,0,0,0,0,0,0,0,0,26,0
"e4035fd41c99bf021ad228c257574859",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"e45b8d1c49fa086e40fca0d27d12f290",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"e60c381fc51487ea65ddc8b67c5bf6fd",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"e6d919de20e185018fb1a8818e7e0130",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"e77cdf6532010fc7ce5dedf96491fc50",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"e803d0bb72e36493be0977cbc8da3621",0,0,0,25,0,40,57,38,0,0,53,34,0,88,12,0
"e84337c560d156f072360d843b3c3886",0,0,0,15,0,0,0,0,0,0,0,0,8,5,13,0
"e89b93f9084571e1d2450764327a7ca0",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"e8d88a317ae65978736f5b7d6136ac5a",0,0,0,5,0,0,0,0,0,3,0,0,0,0,12,0
