"ASV_hash","Station_1","Station_11","Station_12","Station_13","Station_14","Station_15","Station_16","Station_18","Station_19","Station_2","Station_20","Station_21","Station_23","Station_25","Station_26","Station_27","Station_29","Station_3","Station_31","Station_4","Station_5","Station_6","Station_7","Station_8"
"67e69cdbc3ed155519c79a2f4272aaa2",0,225,0,26,0,0,13,0,0,0,0,178,0,0,0,97,0,0,0,0,0,0,0,0
"6c776869551a388d07276410ef83ddf2",0,250,0,0,0,0,0,0,0,0,0,381,0,0,0,221,0,0,151,0,0,0,0,0
"6fde1ccd5981a2d7770660abc9e8fa19",0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70350fd2e8cfabeb3bf4f5023d832e13",0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"70ba0be45b90b1e0b50efcc4391a6969",0,101,18,0,0,0,0,0,0,0,0,158,0,0,0,119,0,0,0,0,0,0,0,0
"71ac39d1ca865c2942176024c5cc0ab8",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72570820bc0ea2f2d46efa566d6cee31",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737a668bc327deabf55db4f27ba34429",0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750e754e92dbdcd70dc8808b6236ac3a",0,140,96,40,0,0,0,0,0,0,0,424,0,0,0,209,0,0,0,0,0,0,0,9
"76b0169b2e6a62911f320a0c59c29cbd",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777a8ae1c5e5a73a30167bfe7bb7b31b",0,158,0,75,0,0,0,0,0,0,0,31,0,0,0,66,0,0,0,0,0,0,0,0
"78f7db808e95eb324d9b8aeaf91a387f",0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79134f65c3948ecbeb982608de83d117",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7bb7702e12dd89e772166e4255dcf2b7",0,90,67,0,0,0,0,0,0,0,0,243,0,0,0,151,0,0,0,0,0,0,0,0
"7bddda4517f8cf2440086852e266044b",0,38,5,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"7de16043c17f3ce2931b8fee09cff66d",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e95371003c38909ee27035257db08f6",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f168afbdb33a71836a808b05e45b23c",0,112,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
"81130b81980656c45e4ac88ba17974bb",0,44,0,22,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"814fb8cf8c3a5bfbff580f6785b4f7c5",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83cc83abc163819e5304601f1a18a98e",0,118,114,0,0,0,0,0,0,0,0,73,0,0,0,108,0,0,0,0,0,0,0,8
"841ae379877e31013f8fbef822fae2db",0,198,0,129,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84fe46c429d31d2a5e22344e30d70755",0,468,42,0,0,0,0,0,0,0,0,393,0,0,0,338,0,0,0,0,0,0,0,0
"85c0f033521a1df7de9fafd38c8d6c9f",0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861471dd5b97c451e206e8fe0973bf44",0,91,112,0,0,0,0,0,0,0,0,297,0,0,0,237,0,0,0,0,339,0,0,0
"8674329587ec886336f4b62ab7cb6130",0,688,613,290,0,0,0,0,0,0,0,1143,0,0,0,1088,0,0,0,0,0,0,0,0
"877548993f125ad384d0d43920cc601a",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895e7519cdf24bac0e114d49134add32",0,311,875,0,0,0,0,0,0,0,0,912,0,0,0,402,0,0,0,0,0,0,0,0
"8a686a712769cc1a6480a2ff61407ed7",0,93,248,55,0,0,0,0,0,0,0,934,0,0,0,411,0,0,0,0,0,0,0,0
"8bf4affb8e291dca7db0d1f25263b131",0,88,0,0,0,0,0,0,0,0,0,922,0,0,0,473,0,0,0,0,0,0,0,0
"8c58a7e0cd6843ded11dbeea1f62dcc7",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d36d4716c3478ffe62270edaa52a8f2",0,27,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"8e1592cc412d35dbbe948faa7f1b111e",0,263,69,28,0,0,0,0,0,0,0,442,0,0,0,125,0,0,0,0,0,0,0,10
"9053b62695f18b3f250170276df130ed",0,221,364,0,0,0,0,0,0,0,0,731,0,0,0,532,0,0,0,0,0,0,0,11
"9086bc956542d0c177e7c3d424e5d5e1",0,90,0,94,0,0,0,207,123,0,107,0,0,0,0,98,0,0,0,0,0,0,0,0
"90beef37fe9c5cdd3035337a8934181e",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90fe92a8396ac4394aac7e0e1e85f46b",0,22,3,0,0,0,0,0,0,0,0,25,0,0,0,24,0,0,0,0,0,0,0,0
"918ead451ea95c172851ef5b6ec4847c",0,35,0,0,0,0,0,0,0,0,0,485,0,0,0,306,0,0,0,0,0,0,0,0
"91fd0dfff987a93a2258ac1bf6165e21",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93d292949df5bee22a7d1d413ee18340",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95338517d1dff8a78f9a686261c67b0f",0,10,75,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0
"96b16596f98f7cfaca184baef55d19db",0,16,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"96b83a17b264b055f55e86b04c57159d",0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973f8aa4a7b4bf767f0df7ba407e1f8c",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97f07c3e5fdb4eddb76b2a63c446ef08",0,89,29,16,0,0,0,0,0,0,0,110,0,0,0,61,0,0,0,0,0,0,0,6
"98a866301ce3468d49fd7c66e27dce57",0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98c615fbac382a62fa062f40f650d9c6",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9925bd900c1952e931aa2e683876f8e6",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9abf374d970f1f4f252bf1bd69d09ed9",0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b17549343dd7afbbc70e8553ff08e99",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9cb6c2f5238a948855ebacc3007cb844",0,43,0,88,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,18
"9d1d61fb147fb57284ef5389f240ecec",0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9eabec8a7cd02a1500f168eec3c46801",0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fa7106b2544c803053d452b2066c468",0,25,18,0,0,0,0,0,0,0,0,83,0,0,0,20,0,0,0,0,0,0,0,0
"9fb910b5422f61370ec188a91ea04ef6",0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1555e0242efbb412da36e44480ecd42",0,80,21,0,0,0,0,0,0,0,0,69,0,0,0,55,0,0,0,0,0,0,0,0
"a2ece96fc1c75ee0cb3a0ed491ff9f5a",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"a309f51dbeb386ceb59d256c5ac9e52d",0,36,0,32,0,30,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
"a30e9d69317b80d299592e17c04d347a",0,35,0,8,0,0,0,0,0,0,0,87,0,0,0,101,0,0,0,0,0,0,0,0
"a317e54708c349f88ea0d5919aa5725e",0,41,0,0,0,0,0,0,0,0,0,47,0,0,0,32,0,0,0,0,0,0,0,0
"a390ecde0a63220e48712827e5b4cd7b",0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a3be4bc9aa7af2bef52fc9325f42fea4",0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
"a4b1a3f7ea9f502ae7d634183f1f65cf",0,157,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a57531da92a43f5d8858c7de6d696896",0,57,111,0,0,0,41,0,0,0,0,376,0,0,0,154,0,0,0,0,0,0,0,0
"a6b5c0700a7e5cd5bf44e3d7d4f58999",0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a866da18343f2eb6f780293347222d03",0,303,965,0,0,0,0,0,0,0,0,1531,0,0,0,1167,0,0,0,0,0,0,0,0
"a975061cf204b25ddeb269ee79e8fa6b",0,83,122,25,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
"aaf6b154f0babffa80994fc9da7f0e38",0,40,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"ab6c03fc9eb563396518fd182d9dc1cf",0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"abb4f2e0d9b8c80efb5eff31badde960",0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac49d5f417a627e237c1df37b73d2d58",0,123,0,75,0,0,220,0,0,0,0,197,0,0,0,0,0,0,0,0,626,0,0,0
"af554b3d28601b8d46054ea058671ce0",0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afe2a9125e3916824716d2c736cdcf7f",0,50,61,26,0,0,35,12,0,0,20,34,0,0,0,61,0,0,14,0,0,0,0,0
"b011fcec2400819f730dfe82bb33e2bf",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b23e5b54646df2e7e2c93d797bc764c2",0,36,30,0,0,0,0,0,0,0,0,122,0,0,0,104,0,0,0,0,0,0,0,0
"b25dc585e1850853d4ad8475022880be",0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"b3ac2ab72044c1bf4649654e5a75f407",0,8,4,0,0,0,0,0,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0
"b53a9514753f3d8fac6d4e89f325a000",0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5719f6049093306acdb2f6a5b59811e",0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,79,12,0,48
"b6d222ba0e4890efb791c2f4bc09c01e",0,34,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6e7f2dca1c7c351df397e63a3a5f08f",0,91,49,213,0,0,0,0,0,0,0,202,0,0,0,65,0,0,0,0,0,0,0,0
"b7a8d7def2c020e5c48aa70648433007",0,23,35,0,0,10,0,0,0,0,0,35,0,0,0,67,0,0,0,0,0,0,0,0
"ba8b6899674ebe1b49ac20933a4b29c1",0,133,0,0,0,8,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0
"bd72b7bacb9c63ae0e4efe9ee489eb08",0,438,263,50,0,0,0,0,0,0,0,450,0,0,0,397,0,0,0,0,0,0,0,0
"be8aeed179fe5c5f9211292cc860b677",0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c01bcf0aea85f9a2b97a09f0860efd83",0,229,0,175,0,0,22,0,0,0,0,128,0,0,0,119,0,0,0,0,0,0,0,0
"c104ba5a3c3ed119dbab8240b1ba1972",0,498,758,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0
"c18dd3794bd4f041047e8b88a308d667",0,61,12,0,0,0,0,0,0,0,0,304,0,0,0,255,0,0,0,0,0,0,0,0
"c190b38745a5d9f25267d6a0defd6b5c",0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1caca1a956a6a88d59fd580b0312893",0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
"c2b7762c304c4120e0e37403c19704ce",0,448,357,0,0,0,0,0,0,0,0,500,0,0,0,939,0,0,0,0,0,0,0,0
"c35c2adf452f8d43a06a3f74f68935e6",0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c413bed2a95831184e69fba4fabcf32a",0,27,0,0,0,0,0,0,0,0,0,142,0,0,0,91,0,0,0,0,0,0,0,0
"c65c234e5a2555e7b7af0b29e56079d0",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6c9d0eddea4f44ffe34999ab204c32e",0,29,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb6cb823433eac6d42654ae25235c95f",0,114,87,16,0,0,0,0,0,0,0,387,0,0,0,300,0,0,0,0,0,0,0,80
"ce7cc5a76f86179ccbd1670c44b7f739",0,96,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d06c0a4dac04c7ee7d5234a38a66d71d",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2aaa681bd88e97ba17e9acddf0a8c66",0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4a6dfb358463e3dcb18b9c0bc791620",0,99,61,0,0,0,0,0,0,0,0,254,0,0,0,108,0,0,0,0,0,0,0,0
"d5b5f1ee1ceb69917636c9384ecdc6b7",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d641514df4d99ae3682a35e9d8321355",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d69a81990807b42979f0067e00515711",0,62,102,0,167,0,0,0,36,0,0,359,0,0,0,83,0,0,0,0,0,0,0,0
"da7860c2a58e2a1c4695228366a86244",0,92,0,38,0,126,88,109,46,0,0,118,37,0,25,297,0,23,0,0,0,0,168,0
"dc7a2caf1b761b17cbd869c02f679867",0,39,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"dfa5d1568561fa1ad3b9a52edee4dab4",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e03fcfb865a4f644676f16cb0ffebcbf",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e12ad628be05f3ff16398d429a4eb40e",0,33,0,39,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
"e3685cdde2eeceec4dcd6205a23dbdf2",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5fbfc94090aa6a2d607a1e624ca374a",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e608779fc6e35a30e0731b9b262a003a",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e75b1dd376db021a4cd117acf4e7da46",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e94a61ca63478051fe3f2ad0f78c911d",0,210,0,0,0,0,0,0,0,0,0,197,0,0,0,162,0,0,0,0,0,0,0,0
"eb660f2d78fa680e3fa1093d44731c60",0,627,0,238,0,163,0,0,0,0,0,1227,0,0,0,718,0,0,0,0,0,0,0,0
"ed126c017b0db086d5cd9a30fb160799",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee36b24bb796dbb45a03d738da608159",0,361,0,39,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee92dfaa4d2656007eb2987e9e7921b3",0,30,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eef499bee7188c52cf25d78bd7f73062",0,256,282,0,0,0,0,0,0,0,0,594,0,0,0,259,0,0,0,0,0,0,0,34
"efb79ed93f3a4462b5eb0cca02109525",0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f081226bb8c7fd1f54d312371445a8f7",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f11f8b237b63cd9fa38d7e1ed3b60635",0,79,0,0,0,0,0,0,0,0,0,39,0,0,0,47,0,0,0,0,0,0,0,0
"f1ec76ed24d2f190db8ccfc3c8829853",0,343,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,50
"f39f0ba6aff54d64e31a39d3ded50022",0,29,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"f525e504d61fdb2f6aea183cb1c39f78",0,1349,0,0,0,0,0,0,0,0,0,1689,0,0,0,2556,0,0,0,0,0,0,0,22
"f55f7bba851e2cbd2bbee1ae0b351e67",0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f90b1bf6003dbc2415142f65842c5204",0,425,263,181,0,0,0,0,0,0,0,782,0,0,0,873,0,0,0,0,0,0,0,0
"f9c44c114cc33ce440c2c511071eb0bf",0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"f9d9492da640ef39a4440bd0bf9e8d28",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbd3a78821a28b7d96b55cc74bc70c8e",0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc11ab2dea2ee4bfd9a83484853364e7",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd19cfd829613fbe13731b30101a28b3",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"febaef592094e695aeb385373bd5dfe6",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00afa652ed69801c15bc5168e8a85bf5",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01f342b8d610fed1846c9697ecc4a026",0,0,96,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"05110063c77ff440e5b3e14df95bdf73",0,0,82,0,0,0,0,0,0,0,0,133,0,0,0,36,0,0,0,0,0,0,0,0
"054469e3d202c6f26d21ce442e2bdde3",0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"090d6396baf402e64735ba3006991e65",0,0,9,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"0d24ed3aa5dac11a25a099717066e722",0,0,135,0,112,0,0,0,0,0,0,617,0,0,0,220,0,0,0,235,75,0,0,0
"0d7ab3f165819fe29e3ab99b444a22d2",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d7fca934b28e55666e2cbb4a5e76654",0,0,42,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"147e3b8b48f284ee2c1e3321e4f252b4",0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156836e972490e67c4014023346ef51d",0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15f8b7b1b524868ace84a7d30c71ee2e",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160e3bbb57a5862403299610d8ef7146",0,0,39,0,0,0,0,0,0,0,0,128,0,0,0,77,0,0,0,0,0,0,0,0
"1623e203f392840c48e08b6e1d4618e9",0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16a5df516d2848da329954d1e50482a3",0,0,424,321,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0
"1b5cab98e4f7c4c34a71f51614b5aa90",0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d0798e9fa9318b30a4ba865332ce94a",0,0,46,0,0,0,0,0,0,0,0,156,0,0,0,31,0,0,0,0,0,0,0,0
"1f5d5e364c1d3de092f3b00d87882b10",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20df96479d7044a3dbe1f11dd162b36f",0,0,155,0,0,0,0,0,0,0,0,398,0,0,0,318,0,0,0,0,0,0,0,0
"24824c1c125543a376fb17d026939de4",0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255d48644a80d94ad3b75e44fbe1c71b",0,0,15,0,0,0,0,12,0,0,0,62,0,0,0,55,0,0,0,0,0,0,0,0
"281d438fc8f49763ed63ad2f3b2e847e",0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288477f962c42170e1f9ed4c1ee1fa73",0,0,19,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
"2c79f18aa33a4de1b470740c261d8a3c",0,0,101,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
"2ea0fc42c8d0bc57864d91ebbd9b525a",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33e4664a0a87722bbb7544a08fa88570",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34f7f816bc2727cd33f0d5946c25c1f2",0,0,47,0,0,0,0,0,0,0,0,230,0,0,0,116,0,0,0,0,0,0,0,0
"38e16ae6a8ed47cc27feff58652ae62c",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398bc4bed58b1799b573fe03a554862a",0,0,78,132,0,0,0,129,0,0,177,351,0,0,0,329,0,0,0,0,0,0,0,0
"399cd53a7cf4f423b92793ed47358897",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c649ee8fa692994473d6360a2b928e4",0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e616b813249f2073fa807f89341bcec",0,0,18,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"3e93a57a9d1697e96116a0bb846f7e95",0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
"3edb16dea1a231ed8cec4350ab610cd1",0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44a5635b7c9337c8cabbfc9664699d84",0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47a444e03f08e1607a68b6383a2d19e7",0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
"47e9514900b72c16a49276f36b2b825a",0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48eee29604c0d79f29c35c13b4a4ce3f",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494e14f54f49792cd32919349d2ce358",0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c275b292af277ff375cae4c4a6fc0c7",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c673a45f16b18646e1f32e51c9cb7a6",0,0,67,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"4d6afe22c83b60e6fd0aad9ba717206e",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4dcf429c1f354048ae68d34eade975fa",0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e8676451fcb0462044096f52a683d9a",0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f951959e0b39b543eb8d4210af1c659",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513b2f135287f5a029ce965c39fb311c",0,0,25,0,0,0,0,0,0,0,0,14,0,0,0,41,0,0,0,0,0,0,0,0
"520a6f483a96c8a689f70e5d9efd099f",0,0,71,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"538f333e4aff08bc50500fd3e375448c",0,0,40,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"553dfac9fe9d58b77aab35f38e1c8cdf",0,0,20,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"568fc0dc173420ced590d52fa317bb77",0,0,321,0,0,0,0,0,0,0,0,187,0,0,0,160,0,0,0,0,0,0,0,0
"58349cc274ea25e70c4b6c54a01a3547",0,0,22,0,0,0,0,0,0,0,0,64,0,0,0,26,0,0,0,0,0,0,0,74
"5cb688fa1e9ae4ea815d1b83d34b0fbf",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5eb9ede2c49be939dd0591e97d52b13f",0,0,100,61,0,53,0,0,0,0,0,106,0,0,0,132,0,0,0,0,0,0,0,0
"5f87556886661c240a00c75d073d1615",0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"6324ab2ab97c97d0c8761e54cdd9b2b3",0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6734b2990a20db73d3120e1131ef7f83",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674c35f942e1631cf13c83cf8bfca02c",0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"6763ae8451cc11d0d8e6c7dc34e21443",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68484c37aa227031e93a267c99305917",0,0,77,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
"69c30580325a7bbbe3c12deebebb09d3",0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b3beec9944765c26323a2079daf84ca",0,0,24,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,18,0,0,0
"6b991fcdd45bb2ea410a2806f9252dd9",0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
"6e2eaffa74a9e1858c6edcf68d147c22",0,0,20,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
